,0,1,2,3,4
132,0.0,132.0,499.6875,0.23011691868305206,0.9375
133,0.0,133.0,499.6875,0.0767352357506752,0.96875
134,0.0,134.0,499.6875,0.3069610297679901,0.9375
135,0.0,135.0,499.6875,0.27696967124938965,0.90625
136,0.0,136.0,499.6875,0.16053324937820435,0.96875
137,0.0,137.0,499.6875,0.35298970341682434,0.875
138,0.0,138.0,499.6875,0.0579361766576767,1.0
139,0.0,139.0,499.6875,0.042652666568756104,1.0
140,0.0,140.0,499.6875,0.25315266847610474,0.9375
141,0.0,141.0,499.6875,0.44580602645874023,0.90625
142,0.0,142.0,499.6875,0.03353509306907654,1.0
143,0.0,143.0,499.6875,0.20591656863689423,0.96875
144,0.0,144.0,499.6875,0.17051877081394196,0.96875
145,0.0,145.0,499.6875,0.18283310532569885,0.96875
146,0.0,146.0,499.6875,0.3715914189815521,0.90625
147,0.0,147.0,499.6875,0.20462925732135773,0.9375
148,0.0,148.0,499.6875,0.15011732280254364,0.96875
149,0.0,149.0,499.6875,0.44152313470840454,0.90625
150,0.0,150.0,499.6875,0.31001293659210205,0.9375
151,0.0,151.0,499.6875,0.22266612946987152,0.9375
152,0.0,152.0,499.6875,0.13414430618286133,0.96875
153,0.0,153.0,499.6875,0.304294228553772,0.90625
154,0.0,154.0,499.6875,0.7460905313491821,0.8125
155,0.0,155.0,499.6875,0.29176121950149536,0.90625
156,0.0,156.0,499.6875,0.15156397223472595,1.0
157,0.0,157.0,499.6875,0.09421582520008087,1.0
158,0.0,158.0,499.6875,0.35789772868156433,0.9375
159,0.0,159.0,499.6875,0.18284408748149872,0.9375
160,0.0,160.0,499.6875,0.2756202816963196,0.90625
161,0.0,161.0,499.6875,0.5124745965003967,0.875
162,0.0,162.0,499.6875,0.5066162347793579,0.875
163,0.0,163.0,499.6875,0.1827380657196045,0.96875
164,0.0,164.0,499.6875,0.30223870277404785,0.9375
165,0.0,165.0,499.6875,0.07587604224681854,1.0
166,0.0,166.0,499.6875,0.19262689352035522,0.9375
167,0.0,167.0,499.6875,0.2471838891506195,0.9375
168,0.0,168.0,499.6875,0.12357334047555923,0.9375
169,0.0,169.0,499.6875,0.032886236906051636,1.0
170,0.0,170.0,499.6875,0.05763614922761917,1.0
171,0.0,171.0,499.6875,0.08483908325433731,0.96875
172,0.0,172.0,499.6875,0.09286859631538391,0.96875
173,0.0,173.0,499.6875,0.08251073211431503,1.0
174,0.0,174.0,499.6875,0.2551761567592621,0.90625
175,0.0,175.0,499.6875,0.03248637914657593,1.0
176,0.0,176.0,499.6875,0.06323584169149399,1.0
177,0.0,177.0,499.6875,0.24514634907245636,0.90625
178,0.0,178.0,499.6875,0.2341921180486679,0.96875
179,0.0,179.0,499.6875,0.27875977754592896,0.9375
180,0.0,180.0,499.6875,0.029220610857009888,1.0
181,0.0,181.0,499.6875,0.236144557595253,0.90625
182,0.0,182.0,499.6875,0.2831279933452606,0.90625
183,0.0,183.0,499.6875,0.06469763815402985,1.0
184,0.0,184.0,499.6875,0.09943302720785141,0.96875
185,0.0,185.0,499.6875,0.032061412930488586,1.0
186,0.0,186.0,499.6875,0.28614866733551025,0.90625
187,0.0,187.0,499.6875,0.11612515896558762,0.96875
188,0.0,188.0,499.6875,0.13980843126773834,0.96875
189,0.0,189.0,499.6875,0.3872087001800537,0.90625
190,0.0,190.0,499.6875,0.031505927443504333,1.0
191,0.0,191.0,499.6875,0.04187212139368057,1.0
192,0.0,192.0,499.6875,0.053201109170913696,1.0
193,0.0,193.0,499.6875,0.6764732599258423,0.8125
194,0.0,194.0,499.6875,0.027178853750228882,1.0
195,0.0,195.0,499.6875,0.2251373529434204,0.9375
196,0.0,196.0,499.6875,0.14876921474933624,0.9375
197,0.0,197.0,499.6875,0.06136815994977951,0.96875
198,0.0,198.0,499.6875,0.23971663415431976,0.90625
199,0.0,199.0,499.6875,0.13088935613632202,0.96875
200,0.0,200.0,499.6875,0.03256765007972717,1.0
201,0.0,201.0,499.6875,0.19440709054470062,0.9375
202,0.0,202.0,499.6875,0.2015802562236786,0.9375
203,0.0,203.0,499.6875,0.018152236938476562,1.0
204,0.0,204.0,499.6875,0.057211391627788544,1.0
205,0.0,205.0,499.6875,0.15965011715888977,0.96875
206,0.0,206.0,499.6875,0.33838415145874023,0.96875
207,0.0,207.0,499.6875,0.10672914236783981,0.96875
208,0.0,208.0,499.6875,0.19565236568450928,0.9375
209,0.0,209.0,499.6875,0.31148380041122437,0.90625
210,0.0,210.0,499.6875,0.008390083909034729,1.0
211,0.0,211.0,499.6875,0.04256284236907959,1.0
212,0.0,212.0,499.6875,0.1051328182220459,0.96875
213,0.0,213.0,499.6875,0.24936923384666443,0.96875
214,0.0,214.0,499.6875,0.07362440228462219,1.0
215,0.0,215.0,499.6875,0.12551715970039368,0.96875
216,0.0,216.0,499.6875,0.32510989904403687,0.9375
217,0.0,217.0,499.6875,0.15632164478302002,0.9375
218,0.0,218.0,499.6875,0.06737472116947174,0.96875
219,0.0,219.0,499.6875,0.08923333138227463,0.96875
220,0.0,220.0,499.6875,0.2326950877904892,0.9375
221,0.0,221.0,499.6875,0.20555570721626282,0.9375
222,0.0,222.0,499.6875,0.12111227959394455,0.96875
223,0.0,223.0,499.6875,0.12185883522033691,0.96875
224,0.0,224.0,499.6875,0.019490495324134827,1.0
225,0.0,225.0,499.6875,0.16909004747867584,0.9375
226,0.0,226.0,499.6875,0.1397181749343872,0.96875
227,0.0,227.0,499.6875,0.24327296018600464,0.90625
228,0.0,228.0,499.6875,0.08766478300094604,0.96875
229,0.0,229.0,499.6875,0.08200352638959885,0.96875
230,0.0,230.0,499.6875,0.12114371359348297,0.96875
231,0.0,231.0,499.6875,0.44843336939811707,0.90625
232,0.0,232.0,499.6875,0.13811038434505463,0.96875
233,0.0,233.0,499.6875,0.056871525943279266,0.96875
234,0.0,234.0,499.6875,0.04239329695701599,1.0
235,0.0,235.0,499.6875,0.15262053906917572,0.96875
236,0.0,236.0,499.6875,0.16942833364009857,0.96875
237,0.0,237.0,499.6875,0.021825000643730164,1.0
238,0.0,238.0,499.6875,0.16608022153377533,0.9375
239,0.0,239.0,499.6875,0.04505681246519089,0.96875
240,0.0,240.0,499.6875,0.016468212008476257,1.0
241,0.0,241.0,499.6875,0.11486268788576126,0.96875
242,0.0,242.0,499.6875,0.4937259256839752,0.875
243,0.0,243.0,499.6875,0.021340370178222656,1.0
244,0.0,244.0,499.6875,0.31148257851600647,0.875
245,0.0,245.0,499.6875,0.2000965178012848,0.9375
246,0.0,246.0,499.6875,0.010852113366127014,1.0
247,0.0,247.0,499.6875,0.1712002158164978,0.96875
248,0.0,248.0,499.6875,0.0836649239063263,1.0
249,0.0,249.0,499.6875,0.03334450721740723,1.0
250,0.0,250.0,499.6875,0.04992002993822098,1.0
251,0.0,251.0,499.6875,0.1410556137561798,0.96875
252,0.0,252.0,499.6875,0.14238542318344116,0.96875
253,0.0,253.0,499.6875,0.2983745336532593,0.9375
254,0.0,254.0,499.6875,0.18215738236904144,0.9375
255,0.0,255.0,499.6875,0.2701413035392761,0.96875
256,0.0,256.0,499.6875,0.04499568045139313,1.0
257,0.0,257.0,499.6875,0.25322476029396057,0.9375
258,0.0,258.0,499.6875,0.07158643007278442,1.0
259,0.0,259.0,499.6875,0.025385864078998566,1.0
260,0.0,260.0,499.6875,0.14429804682731628,0.96875
261,0.0,261.0,499.6875,0.02461928129196167,1.0
262,0.0,262.0,499.6875,0.23004725575447083,0.9375
263,0.0,263.0,499.6875,0.11661405861377716,0.96875
264,0.0,264.0,499.6875,0.15672722458839417,0.96875
265,0.0,265.0,499.6875,0.2256201207637787,0.9375
266,0.0,266.0,499.6875,0.010267749428749084,1.0
267,0.0,267.0,499.6875,0.02945832908153534,1.0
268,0.0,268.0,499.6875,0.10756183415651321,0.96875
269,0.0,269.0,499.6875,0.16657888889312744,0.96875
270,0.0,270.0,499.6875,0.12941068410873413,0.96875
271,0.0,271.0,499.6875,0.18934175372123718,0.9375
272,0.0,272.0,499.6875,0.00818684697151184,1.0
273,0.0,273.0,499.6875,0.059186555445194244,1.0
274,0.0,274.0,499.6875,0.07227298617362976,1.0
275,0.0,275.0,499.6875,0.13128453493118286,0.9375
276,0.0,276.0,499.6875,0.20557591319084167,0.96875
277,0.0,277.0,499.6875,0.11739685386419296,0.96875
278,0.0,278.0,499.6875,0.17096224427223206,0.9375
279,0.0,279.0,499.6875,0.10248418897390366,1.0
280,0.0,280.0,499.6875,0.007236599922180176,1.0
281,0.0,281.0,499.6875,0.09876514226198196,0.96875
282,0.0,282.0,499.6875,0.2349223494529724,0.9375
283,0.0,283.0,499.6875,0.009506464004516602,1.0
284,0.0,284.0,499.6875,0.05425728112459183,1.0
285,0.0,285.0,499.6875,0.040190309286117554,1.0
286,0.0,286.0,499.6875,0.057804301381111145,0.96875
287,0.0,287.0,499.6875,0.030129365622997284,1.0
288,0.0,288.0,499.6875,0.24462515115737915,0.9375
289,0.0,289.0,499.6875,0.43889954686164856,0.875
290,0.0,290.0,499.6875,0.09365212917327881,0.96875
291,0.0,291.0,499.6875,0.22485749423503876,0.9375
292,0.0,292.0,499.6875,0.038673944771289825,1.0
293,0.0,293.0,499.6875,0.053236983716487885,1.0
294,0.0,294.0,499.6875,0.10698659718036652,0.96875
295,0.0,295.0,499.6875,0.14320850372314453,0.96875
296,0.0,296.0,499.6875,0.016795694828033447,1.0
297,0.0,297.0,499.6875,0.16347582638263702,0.96875
298,0.0,298.0,499.6875,0.20066238939762115,0.96875
299,0.0,299.0,499.6875,0.05971476435661316,1.0
300,0.0,300.0,499.6875,0.08337017893791199,0.96875
301,0.0,301.0,499.6875,0.09513680636882782,0.96875
302,0.0,302.0,499.6875,0.13768213987350464,0.9375
303,0.0,303.0,499.6875,0.018672317266464233,1.0
304,0.0,304.0,499.6875,0.019406378269195557,1.0
305,0.0,305.0,499.6875,0.009663417935371399,1.0
306,0.0,306.0,499.6875,0.012463375926017761,1.0
307,0.0,307.0,499.6875,0.04415564239025116,1.0
308,0.0,308.0,499.6875,0.0700477808713913,0.96875
309,0.0,309.0,499.6875,0.020642727613449097,1.0
310,0.0,310.0,499.6875,0.018206030130386353,1.0
311,0.0,311.0,499.6875,0.12887117266654968,0.96875
312,0.0,312.0,499.6875,0.07558727264404297,0.96875
313,0.0,313.0,499.6875,0.09610675275325775,0.96875
314,0.0,314.0,499.6875,0.012124776840209961,1.0
315,0.0,315.0,499.6875,0.32297253608703613,0.90625
316,0.0,316.0,499.6875,0.134286567568779,0.9375
317,0.0,317.0,499.6875,0.030593067407608032,1.0
318,0.0,318.0,499.6875,0.2268683761358261,0.96875
319,0.0,319.0,499.6875,0.06854911893606186,0.96875
320,0.0,320.0,499.6875,0.33239027857780457,0.90625
321,0.0,321.0,499.6875,0.03852641582489014,1.0
322,0.0,322.0,499.6875,0.09142967313528061,0.96875
323,0.0,323.0,499.6875,0.5531892776489258,0.875
324,0.0,324.0,499.6875,0.0765928104519844,1.0
325,0.0,325.0,499.6875,0.04175072908401489,0.96875
326,0.0,326.0,499.6875,0.10537891834974289,0.96875
327,0.0,327.0,499.6875,0.007566198706626892,1.0
328,0.0,328.0,499.6875,0.41896241903305054,0.875
329,0.0,329.0,499.6875,0.2558043301105499,0.9375
330,0.0,330.0,499.6875,0.11393557488918304,0.96875
331,0.0,331.0,499.6875,0.30171895027160645,0.9375
332,0.0,332.0,499.6875,0.2553054094314575,0.9375
333,0.0,333.0,499.6875,0.0423990935087204,1.0
334,0.0,334.0,499.6875,0.22430574893951416,0.96875
335,0.0,335.0,499.6875,0.09601333737373352,0.96875
336,0.0,336.0,499.6875,0.1549861580133438,0.9375
337,0.0,337.0,499.6875,0.11697207391262054,0.96875
338,0.0,338.0,499.6875,0.02690267562866211,1.0
339,0.0,339.0,499.6875,0.11714982986450195,0.9375
340,0.0,340.0,499.6875,0.038690194487571716,1.0
341,0.0,341.0,499.6875,0.20709079504013062,0.9375
342,0.0,342.0,499.6875,0.14379718899726868,0.9375
343,0.0,343.0,499.6875,0.034399330615997314,1.0
344,0.0,344.0,499.6875,0.08416017889976501,0.96875
345,0.0,345.0,499.6875,0.13776594400405884,0.96875
346,0.0,346.0,499.6875,0.03959433734416962,1.0
347,0.0,347.0,499.6875,0.16141456365585327,0.9375
348,0.0,348.0,499.6875,0.20893049240112305,0.9375
349,0.0,349.0,499.6875,0.06062439829111099,1.0
350,0.0,350.0,499.6875,0.014648377895355225,1.0
351,0.0,351.0,499.6875,0.2558988928794861,0.90625
352,0.0,352.0,499.6875,0.12371771782636642,0.96875
353,0.0,353.0,499.6875,0.03041529655456543,1.0
354,0.0,354.0,499.6875,0.15549492835998535,0.9375
355,0.0,355.0,499.6875,0.02862779051065445,1.0
356,0.0,356.0,499.6875,0.11151114106178284,0.96875
357,0.0,357.0,499.6875,0.1465299427509308,0.96875
358,0.0,358.0,499.6875,0.023000627756118774,1.0
359,0.0,359.0,499.6875,0.16299040615558624,0.9375
360,0.0,360.0,499.6875,0.4055689573287964,0.875
361,0.0,361.0,499.6875,0.011545419692993164,1.0
362,0.0,362.0,499.6875,0.06391361355781555,1.0
363,0.0,363.0,499.6875,0.06174912303686142,1.0
364,0.0,364.0,499.6875,0.2058163583278656,0.90625
365,0.0,365.0,499.6875,0.08782043308019638,0.96875
366,0.0,366.0,499.6875,0.07819423079490662,0.96875
367,0.0,367.0,499.6875,0.07031477987766266,1.0
368,0.0,368.0,499.6875,0.13883310556411743,0.96875
369,0.0,369.0,499.6875,0.16411533951759338,0.96875
370,0.0,370.0,499.6875,0.28365832567214966,0.90625
371,0.0,371.0,499.6875,0.02961839735507965,1.0
372,0.0,372.0,499.6875,0.253267765045166,0.90625
373,0.0,373.0,499.6875,0.03166942298412323,1.0
374,0.0,374.0,499.6875,0.008976548910140991,1.0
375,0.0,375.0,499.6875,0.05331319570541382,1.0
376,0.0,376.0,499.6875,0.04078762233257294,1.0
377,0.0,377.0,499.6875,0.07636947929859161,0.96875
378,0.0,378.0,499.6875,0.017554014921188354,1.0
379,0.0,379.0,499.6875,0.23574262857437134,0.9375
380,0.0,380.0,499.6875,0.039728328585624695,0.96875
381,0.0,381.0,499.6875,0.1117573007941246,0.96875
382,0.0,382.0,499.6875,0.07541441917419434,1.0
383,0.0,383.0,499.6875,0.04686073958873749,1.0
384,0.0,384.0,499.6875,0.016263917088508606,1.0
385,0.0,385.0,499.6875,0.05039306730031967,1.0
386,0.0,386.0,499.6875,0.06831590831279755,0.96875
387,0.0,387.0,499.6875,0.04842805117368698,0.96875
388,0.0,388.0,499.6875,0.04466073960065842,1.0
389,0.0,389.0,499.6875,0.017197072505950928,1.0
390,0.0,390.0,499.6875,0.08050623536109924,1.0
391,0.0,391.0,499.6875,0.18581320345401764,0.9375
392,0.0,392.0,499.6875,0.12829093635082245,0.96875
393,0.0,393.0,499.6875,0.06889664381742477,0.96875
394,0.0,394.0,499.6875,0.034472741186618805,1.0
395,0.0,395.0,499.6875,0.24916738271713257,0.9375
396,0.0,396.0,499.6875,0.2096770852804184,0.96875
397,0.0,397.0,499.6875,0.009637176990509033,1.0
398,0.0,398.0,499.6875,0.07203663140535355,0.96875
399,0.0,399.0,499.6875,0.024990186095237732,1.0
400,0.0,400.0,499.6875,0.3011661171913147,0.90625
401,0.0,401.0,499.6875,0.2311960607767105,0.9375
402,0.0,402.0,499.6875,0.1718938648700714,0.9375
403,0.0,403.0,499.6875,0.15034084022045135,0.9375
404,0.0,404.0,499.6875,0.06403572857379913,1.0
405,0.0,405.0,499.6875,0.0860871747136116,0.96875
406,0.0,406.0,499.6875,0.08514659851789474,0.96875
407,0.0,407.0,499.6875,0.09652768075466156,0.96875
408,0.0,408.0,499.6875,0.10209973901510239,1.0
409,0.0,409.0,499.6875,0.30292266607284546,0.9375
410,0.0,410.0,499.6875,0.09476634860038757,0.96875
411,0.0,411.0,499.6875,0.08631696552038193,0.96875
412,0.0,412.0,499.6875,0.12205010652542114,0.96875
413,0.0,413.0,499.6875,0.009586066007614136,1.0
414,0.0,414.0,499.6875,0.24515244364738464,0.9375
415,0.0,415.0,499.6875,0.05100947618484497,1.0
416,0.0,416.0,499.6875,0.12828654050827026,0.96875
417,0.0,417.0,499.6875,0.12194029986858368,0.96875
418,0.0,418.0,499.6875,0.1532210111618042,0.96875
419,0.0,419.0,499.6875,0.07518156617879868,0.96875
420,0.0,420.0,499.6875,0.006097733974456787,1.0
421,0.0,421.0,499.6875,0.09513450413942337,0.96875
422,0.0,422.0,499.6875,0.046364545822143555,0.96875
423,0.0,423.0,499.6875,0.02933674305677414,1.0
424,0.0,424.0,499.6875,0.09049763530492783,0.96875
425,0.0,425.0,499.6875,0.009656891226768494,1.0
426,0.0,426.0,499.6875,0.05361538380384445,1.0
427,0.0,427.0,499.6875,0.037113256752491,1.0
428,0.0,428.0,499.6875,0.07572586834430695,0.96875
429,0.0,429.0,499.6875,0.02013072371482849,1.0
430,0.0,430.0,499.6875,0.0404178723692894,1.0
431,0.0,431.0,499.6875,0.049919575452804565,0.96875
432,0.0,432.0,499.6875,0.053268253803253174,1.0
433,0.0,433.0,499.6875,0.07632797956466675,1.0
434,0.0,434.0,499.6875,0.1267726868391037,0.96875
435,0.0,435.0,499.6875,0.05236876755952835,0.96875
436,0.0,436.0,499.6875,0.010414034128189087,1.0
437,0.0,437.0,499.6875,0.13663655519485474,0.9375
438,0.0,438.0,499.6875,0.028977081179618835,1.0
439,0.0,439.0,499.6875,0.01615673303604126,1.0
440,0.0,440.0,499.6875,0.01746407151222229,1.0
441,0.0,441.0,499.6875,0.2973484992980957,0.90625
442,0.0,442.0,499.6875,0.14773811399936676,0.9375
443,0.0,443.0,499.6875,0.1282765120267868,0.9375
444,0.0,444.0,499.6875,0.02738688886165619,1.0
445,0.0,445.0,499.6875,0.1258617341518402,0.96875
446,0.0,446.0,499.6875,0.05448165535926819,1.0
447,0.0,447.0,499.6875,0.052061572670936584,0.96875
448,0.0,448.0,499.6875,0.11273983865976334,0.96875
449,0.0,449.0,499.6875,0.011760711669921875,1.0
450,0.0,450.0,499.6875,0.10234232246875763,0.96875
451,0.0,451.0,499.6875,0.10744253545999527,0.96875
452,0.0,452.0,499.6875,0.06449533998966217,0.96875
453,0.0,453.0,499.6875,0.10498625785112381,0.96875
454,0.0,454.0,499.6875,0.12729892134666443,0.96875
455,0.0,455.0,499.6875,0.05932868272066116,0.96875
